"label","X1","X2","cluster","clusternorm"
"undetected",-7.18440494319101,-6.0733023646254,654,0.327
"Undetected",-15.7889073661255,-6.62146906965706,1588,0.794
"undetermined",-15.0694641104389,1.1481117183011,914,0.457
"undiagnosed",-9.82051001101568,-3.67639773511188,98,0.049
"undifferentiated",-16.726665147326,-10.2645437379416,1411,0.7055
"undiluted",-3.33006642201115,-16.6362809821738,1950,0.975
"undisclosed",-3.89042018211669,-4.35247663844931,499,0.2495
"undocumented",-0.4695217874071,0.882431290704498,1567,0.7835
"undoubtedly",-7.8654999064532,-5.19898843425932,748,0.374
"undue",-15.3466825598096,-11.8038064038693,535,0.2675
"unduplicated",2.78756365804145,1.91043927301719,390,0.195
"uneaten",7.52010970667925,-21.8930155978337,1172,0.586
"unemployed",-11.6430965016691,5.23969501600167,1295,0.6475
"unemployment",-4.77412606602508,3.43820387516582,70,0.035
"unenclosed",4.1872144512176,-13.5291132863747,1871,0.9355
"unequal",-3.49898516540278,5.4610539342131,698,0.349
"uneven",-5.34264125627134,1.96217759036854,1384,0.692
"unevenly",0.792972419162041,-14.4195584314189,167,0.0835
"uneventful",-15.6311756173142,-21.9122859150003,1228,0.614
"uneventfully",-15.718339190537,-21.7910513832554,1228,0.614
"uneviscerated",7.82289881527202,-22.1583748617436,1296,0.648
"UNEX",5.96438118448783,3.39935698251451,490,0.245
"unexpected",-2.57181157728739,-3.92368065316196,665,0.3325
"unexpectedly",-5.26133213680397,-5.64675523891048,606,0.303
"unexplained",-16.7882996828662,-10.6287604910013,485,0.2425
"Unexplained",-1.20107400711026,11.5157079545844,131,0.0655
"unexposed",-3.70616079786901,-0.488730953949817,613,0.3065
"unfamiliar",4.08391753326275,-7.57519076378898,1466,0.733
"unfavorable",-3.00721633988091,-1.51576400407809,1658,0.829
"unfiltered",4.94961285534579,-19.6591957776331,3,0.0015
"unflavored",6.46480289232569,-23.8313054920756,1723,0.8615
"unforeseen",3.15701561896508,-3.44976395130115,1099,0.5495
"Unfortunately",-1.68065638086162,7.89807028909369,555,0.2775
"unfounded",1.98127390008616,-4.07030471794085,929,0.4645
"ungulates",12.4770564272675,-17.7902605144686,1323,0.6615
"UNHCR",9.39509392680488,11.7463119708433,671,0.3355
"unhealthy",-7.872428247724,0.827375459288638,1863,0.9315
"Unhealthy",-7.88079998480274,0.686471459205555,810,0.405
"unheated",6.21710982218666,-17.9617832575763,152,0.076
"unhelmeted",-17.8284856320991,0.930070596301751,1265,0.6325
"UNHS",-1.26901767894078,4.076265047507,1630,0.815
"UNICEF",9.31186715669332,11.9902926732905,671,0.3355
"unidad",27.0413845379478,-7.17552040945415,289,0.1445
"unidades",27.0215522672903,-7.18756663599962,289,0.1445
"unidentified",-9.03329823334415,-10.5293694806404,1323,0.6615
"Unidentified",-9.14730818135256,-10.521144855963,1232,0.616
"Unido",24.5780065876621,-5.27219586440687,1666,0.833
"Unidos",25.2901288170026,-5.22494421871341,1014,0.507
"unified",7.89211387257469,-1.54197568947421,168,0.084
"Unified",16.2900208269087,12.3053973830164,122,0.061
"uniform",4.9590027583113,0.776633272721647,1150,0.575
"Uniform",10.5099311428311,5.11310556093484,1843,0.9215
"uniformity",1.86740405843772,-1.58664321605412,1150,0.575
"uniformly",-3.14691594318043,-4.69072642017794,631,0.3155
"uniforms",2.66351549324461,-23.3792905450047,164,0.082
"unilateral",-18.6991290495425,-15.4790194769806,644,0.322
"unimmunized",-9.7196210416201,0.24542116854528,1567,0.7835
"Unimmunized",-1.89407597606183,7.56214298082991,429,0.2145
"unimodal",-12.4159312094953,-1.74499411096208,1414,0.707
"uninfected",-10.0032700360483,-2.02185350603132,939,0.4695
"uninhabitable",6.81393814329604,-14.6670574542033,1634,0.817
"uninsured",-11.2372885720352,5.30743813108556,1295,0.6475
"Uninsured",-9.99549643949073,7.42853648637738,1295,0.6475
"unintended",-12.0437666484805,1.42287131999904,1679,0.8395
"Unintended",-3.58334987020706,11.4618015539254,555,0.2775
"unintentional",-15.767434119013,1.69352276422778,921,0.4605
"Unintentional",-15.7970517751037,1.62365522961779,420,0.21
"unintentional-injury",-17.109612229366,2.13171063843731,572,0.286
"unintentionally",-1.05011323336106,-16.1216704943246,1638,0.819
"uninterpretable",-6.68115017072709,-13.6826297626326,1220,0.61
"uninterrupted",-4.80989391028998,-6.70356337355993,1492,0.746
"union",12.0725562809983,-4.11628348269532,961,0.4805
"Union",7.16827502102622,17.3704910208156,686,0.343
"unions",10.9958318262779,-4.06344992277633,1344,0.672
"unipolar",-3.32053652395385,-7.49934670859409,606,0.303
"unique",-1.83628787457742,-4.44351240069463,1856,0.928
"Unique",2.32429825852198,1.64902430773374,1631,0.8155
"uniquely",-1.51664974529013,-4.17758473287632,1466,0.733
"unit",9.61861483233661,-9.13081973402442,1668,0.834
"Unit",12.0762610696907,9.91675587679068,530,0.265
"unit's",8.97757687267848,-8.89263058609371,490,0.245
"United",-4.71473715191629,15.3589435904563,1770,0.885
"UNITED",-1.09391308256437,21.8938163503889,1884,0.942
"units",-2.93932123138629,-3.1304971078504,347,0.1735
"Units",11.749536355507,6.51780674824493,477,0.2385
"units/L",-24.6903018234164,-5.281215535487,142,0.071
"Unity",8.65256363307209,4.97503330410486,284,0.142
"Univ",15.1716656581159,10.9138471365033,367,0.1835
"univariate",-4.38407800092045,6.58758500154152,174,0.087
"Univariate",-4.20589578373283,6.83434919778933,1039,0.5195
"universal",-0.138441128327366,-7.09065682126835,1899,0.9495
"Universal",6.98776165052989,2.52888530554988,759,0.3795
"universally",5.47449488519306,0.964172118355079,631,0.3155
"Universidad",25.4514279311297,0.506492629427795,402,0.201
"universities",11.3237611176042,-4.78398249174325,1344,0.672
"Universities",15.923528290034,10.5630901394679,1472,0.736
"university",10.8809779512021,-7.04723806019581,1668,0.834
"University",14.862315215719,11.0027845123044,367,0.1835
"university's",9.43674408275086,-9.48294041424488,215,0.1075
"University's",14.5498103764774,10.100775236747,291,0.1455
"university-based",10.2341317762677,-5.19631838832566,1166,0.583
"UNIX{Registered}",3.41317253187167,-28.6776610683124,816,0.408
"unknowingly",1.87793071006518,-8.72943680870903,1466,0.733
"unknown",-4.22947040159579,-4.31648323843338,957,0.4785
"Unknown",-3.17767234895343,8.95548001662581,984,0.492
"Unknowns",-3.26440183091712,7.47981283151542,1306,0.653
"unlabeled",7.03248294269503,-22.5249954612662,108,0.054
"unless",-3.82595466450097,-5.55362825557068,631,0.3155
"Unless",-1.95977695192651,10.5150458947396,555,0.2775
"unlicensed",-0.665138606615187,-15.0915450878147,403,0.2015
"unlike",-6.16478500580107,-5.47895607341789,386,0.193
"Unlike",-1.6667841408043,10.1384131475773,1628,0.814
"unlikely",-3.73220177362032,-5.25429849978381,631,0.3155
"unlimited",6.72966687490643,-7.38357599875315,1022,0.511
"unlinked",-7.21614797350907,-5.23933390052929,788,0.394
"unload",3.12093993849536,-16.3516281489585,638,0.319
"unloaded",4.72658349548755,-18.0050184253847,1653,0.8265
"unloading",5.09101744660817,-16.6337641900903,1653,0.8265
"unmarried",-11.346631265822,5.45352583643394,1681,0.8405
"unmatched",-4.4933575048855,4.53715374395489,174,0.087
"unmeasured",-5.77240024786839,2.72352415982933,264,0.132
"unmet",4.90010563620864,-2.90247641839975,117,0.0585
"unnecessarily",7.64011346383632,-7.16052716347945,1333,0.6665
"unnecessary",-1.45794946042053,-4.44474162723813,665,0.3325
"unneeded",4.40157169434117,-11.0375380813512,1492,0.746
"unnoticed",14.539217429867,-16.5477578859565,179,0.0895
"uno",26.8112540181194,-5.8466028636808,1014,0.507
"unoccupied",6.51746482844861,-15.3799248527622,152,0.076
"unofficial",-2.27563624813897,-0.169993027007099,1634,0.817
"unopened",4.83399431636188,-24.0061305878995,1565,0.7825
"unos",26.2085046017183,-5.09870279366127,135,0.0675
"UNOS",6.76520786085895,5.34000158827538,1865,0.9325
"unpaid",10.4258399567947,-4.7911952252807,508,0.254
"unpasteurized",7.99658664260927,-23.8942709019055,1127,0.5635
"Unpasteurized",7.81138812684745,-23.9542712474903,42,0.021
"unplanned",-11.9640983625046,1.04974201331538,1224,0.612
"unprecedented",8.95202820841128,-0.46968564212698,1019,0.5095
"unpredictable",-2.28628780212164,-7.31658729524521,1973,0.9865
"unprepared",3.36040180403982,-11.064127251556,1431,0.7155
"unprimed",-22.0917272604851,5.2141933163503,1075,0.5375
"unprocessed",11.4631497963345,-20.4891655653017,1323,0.6615
"unprotected",-10.8379058915351,-1.45044956558036,595,0.2975
"Unprotected",-10.9648640616856,-1.4253283388788,432,0.216
"unproven",-0.394145290160953,-6.7080125807074,188,0.094
"unprovoked",-17.4268907155822,-9.88371781117226,1106,0.553
"unpublished",-15.8298435329066,11.6096517565673,1864,0.932
"Unpublished",-4.89503030876014,12.7171533309309,701,0.3505
"unreachable",-0.590591896448887,-0.498124070350031,1634,0.817
"unreached",-0.304744048125286,0.106972806823131,1012,0.506
"unreasonable",-16.7595714728256,-6.14936833201432,665,0.3325
"unrecognized",-7.3983877833459,-5.96381195953336,428,0.214
"Unrecognized",-2.95861810645674,7.23658329157099,1631,0.8155
"unrefrigerated",7.86164732420044,-22.1948280032962,206,0.103
"unregistered",-10.8977724672217,4.08142364618014,1265,0.6325
"unregulated",7.69840406740747,-19.9139996722345,695,0.3475
"unrelated",-7.14980241053132,-5.41289537374189,408,0.204
"unreliability",-5.25075928852605,8.29536946887124,984,0.492
"unreliable",-2.20102051547133,-4.06472259983654,566,0.283
"unremarkable",-14.151091390718,-16.4421730291752,1151,0.5755
"unreported",-7.40487958714982,-5.56283251777022,491,0.2455
"unresolved",5.59755950580293,-2.02280117514662,471,0.2355
"unresponsive",-16.5710434994673,-21.5545312688714,928,0.464
"unrest",1.80421008836022,16.566762031258,1869,0.9345
"unrestrained",4.07101221381296,-13.5167816847681,1265,0.6325
"unrestricted",6.93081120844639,-8.691364505658,823,0.4115
"unrevealing",-10.2409704701731,-15.1504904107993,128,0.064
"unruptured",-12.393563943961,1.45035199029633,1333,0.6665
"unsafe",3.95892475043109,-9.27861920848926,603,0.3015
"Unsafe",4.02064570133731,-9.49217960654206,3,0.0015
"unsanitary",11.7642392111885,-16.0389657037239,1312,0.656
"unsatisfactory",-3.07659480885546,-13.9735929180854,646,0.323
"unscreened",0.626971509944528,-16.3313302972633,1200,0.6
"unsheltered",-11.2914879900623,5.24558255362832,1567,0.7835
"unskilled",9.2331629759197,-10.0446978839236,484,0.242
"unsolicited",-16.3302802942185,-9.41878124226507,373,0.1865
"unsp",9.184568185963,-7.97337183452574,1950,0.975
"unspecified",-17.7803443232419,-5.78615647904121,1679,0.8395
"unstable",-5.80119031545961,0.185465728275898,1384,0.692
"unstaged",-18.1669166412468,-7.5150801489781,1676,0.838
"unstandardized",-6.71871522127048,5.98797033980443,1448,0.724
"unsteady",-20.7180411738236,-16.5074002652209,244,0.122
"unsterile",0.273498894098385,-23.3514215405153,595,0.2975
"unstructured",1.19126429369999,4.38873257498786,235,0.1175
"unsubstantiated",1.77375204068881,-4.55067250017839,929,0.4645
"unsubtypable",-8.60068439486569,-9.49916492064387,1128,0.564
"unsubtyped",-8.08250744076668,-9.33284191205834,203,0.1015
"unsuccessful",0.514454953696289,-11.0464629084668,1370,0.685
"unsuccessfully",0.929398645656764,-11.6205699613952,1113,0.5565
"unsuitable",6.24206037181079,-9.02933337207903,1312,0.656
"unsupervised",-2.560374989051,-1.04578595579227,1312,0.656
"unsure",-1.88837370107432,-4.62969645702518,1262,0.631
"unsuspected",-7.32287896177841,-6.07930689824424,321,0.1605
"Untangling",-2.84968221711006,7.67478539148917,1631,0.8155
"untested",-19.7345949053849,9.87114623203112,1567,0.7835
"until",-6.21337735087257,-2.99263467141948,762,0.381
"Until",-1.21931321728327,10.3414483300683,1628,0.814
"untimely",-1.48999907695631,-4.45497581411561,665,0.3325
"untoward",-16.4978267787593,-7.75058835715178,373,0.1865
"untrained",8.19060036598395,-9.09622023102378,1312,0.656
"untreatable",-4.01203840161216,-5.6528559379109,1588,0.794
"untreated",-13.9752172272386,-8.73539417684572,1588,0.794
"Untreated",-14.2133198936338,-8.6703824787378,1588,0.794
"untyped",-10.2150925048409,-8.39020952607925,1204,0.602
"unused",0.531680139893536,-23.2952909436487,459,0.2295
"unusual",-8.05735946866526,-5.97895028375565,535,0.2675
"Unusual",-10.3310207717721,-9.9928748828472,1631,0.8155
"unusually",-7.58546455862358,1.2738330084237,606,0.303
"unvaccinated",-9.65713407467758,0.312491846472366,1567,0.7835
"Unvaccinated",-0.171895304462298,12.625172043971,1500,0.75
"unvented",1.73385972723126,-18.4875832174339,1991,0.9955
"unventilated",2.98580199656272,-18.6227985287016,1726,0.863
"unwanted",-14.4107667552433,0.186203419779137,1315,0.6575
"unwarranted",1.77433103192834,-4.34534934704312,929,0.4645
"unwashed",3.92529828685184,-22.5482939085537,404,0.202
"unweighted",-5.67362453469258,7.07576909106194,992,0.496
"Unweighted",-5.31684460681527,8.72945237592421,1093,0.5465
"unwell",-20.8841526372836,-17.7462850260116,1367,0.6835
"unwilling",2.63488698945748,-7.87478197632717,58,0.029
"unwillingness",0.930500202911396,-2.97528605406472,1132,0.566
"unwitnessed",-1.89396828369643,-3.49078225140403,921,0.4605
"up",-15.56946439168,7.55094353335814,1363,0.6815
"Up",13.4203639702342,3.0975836796812,1270,0.635
"UP",3.27761398182713,17.3087642900819,37,0.0185
"up-to-date",-9.30707652460967,4.6850400687862,1813,0.9065
"Up-to-date",-3.85827010063191,7.64551959027577,651,0.3255
"upcoming",-3.46799321796894,17.3897975199301,1210,0.605
"update",3.86962265154538,0.792710886130296,1899,0.9495
"Update",-12.5919962668703,15.262101533386,911,0.4555
"update--United",-4.816032011618,15.0127886469768,1503,0.7515
"updated",6.06831180579491,1.61626462746768,1899,0.9495
"Updated",1.38193887115943,10.7552735685279,587,0.2935
"updates",3.44232410022,0.769979167510596,33,0.0165
"Updates",-1.37133229024231,9.67359115490333,555,0.2775
"updating",6.05246750752583,1.36775826323266,1899,0.9495
"upgrade",6.07739689132097,-4.72581360408826,463,0.2315
"upgraded",6.32699134903949,-0.00935428456313713,1488,0.744
"upgrades",13.6862326482209,-5.30822320513408,612,0.306
"upgrading",6.27810372704624,-1.03857476190036,1613,0.8065
"upheld",14.0925909141353,-7.95173282540449,823,0.4115
"upholstery",2.39246413383544,-19.2426974288288,101,0.0505
"upload",3.40316481869596,2.3744734875842,788,0.394
"uploaded",-3.93960399799213,-10.812058737744,1128,0.564
"uploads",-10.6159225440487,-11.2354611701541,328,0.164
"UPMC",15.4638961053601,11.9147662255163,1560,0.78
"upon",-1.16983426527925,-2.41509324015028,613,0.3065
"Upon",-3.74165610583957,-2.43219850959544,540,0.27
"upper",-17.4523869439383,-10.4785300424872,577,0.2885
"Upper",4.57764527634242,16.6009443180216,1206,0.603
"upper-",-14.1669894440682,-15.6518826131575,1676,0.838
"upper-lobe",-17.3941490010072,-14.9428064162383,286,0.143
"upper-middle",-12.2553235932004,12.8765320578577,483,0.2415
"upper-respiratory",-16.6986770680595,-10.4792731221324,829,0.4145
"upright",2.95385630431,-15.8203900049874,638,0.319
"upset",0.760844140118177,-4.73547782758068,1082,0.541
"upstairs",4.98614301018662,-16.9743780467104,404,0.202
"upstate",14.0202624746019,16.5457491902226,843,0.4215
"Upstate",15.9056118558231,17.0257173571429,913,0.4565
"upsurge",2.44148516452424,15.0391026320181,1942,0.971
"uptake",-2.9266986182106,-3.25106613458412,308,0.154
"upward",-7.41320996380952,2.74771849482004,465,0.2325
"UR",-10.9964253534433,1.88773761967491,491,0.2455
"uranium",-1.24173882632835,-17.6316081238226,1111,0.5555
"urban",5.33189635122146,12.8764629348938,261,0.1305
"Urban",12.6504601026028,8.58103421190241,333,0.1665
"urban-rural",-5.10708758224553,3.67476975982019,562,0.281
"urbanization",-5.11740202405944,3.59985395154304,264,0.132
"urbanized",5.82596969391306,13.0838043990696,261,0.1305
"urchin",7.72287481684548,-20.0939783929763,1647,0.8235
"urchins",7.73290320240258,-20.1581789279705,1172,0.586
"URDO",6.2769767506619,6.09846586320437,1226,0.613
"urea",-24.5288529335168,-5.25399063023647,745,0.3725
"uremic",-14.577293413909,-8.41348509608652,1573,0.7865
"Uremic",-14.5494659775712,-8.4274475717568,1573,0.7865
"urethra",-10.1375578523308,-10.3209803166878,1589,0.7945
"urethral",-12.413599005296,-14.4261616817618,1589,0.7945
"urethritis",-12.6624894659296,-14.1767756150361,1589,0.7945
"urge",4.72502728241293,-6.78982209638539,1755,0.8775
"urged",4.3482456129421,-7.01552306588808,1755,0.8775
"urgency",3.14047331237757,-3.00753058046305,33,0.0165
"urgent",-2.00126507780298,-0.494600637018376,1022,0.511
"Urgent",8.35197252402988,-1.28963224830596,387,0.1935
"urgent-care",10.0775931062534,-8.11581980693572,1532,0.766
"urgently",4.84867645399201,-4.99442221917895,471,0.2355
"urges",5.33295467147588,-6.20152051460047,1755,0.8775
"urging",5.29190613907358,-6.08804172794828,1755,0.8775
"URI",-21.8340560822987,-15.5955324157874,290,0.145
"Uribia",21.5303524149931,0.534269890567077,1760,0.88
"urinalysis",-23.1267590119344,-7.53817895388242,1151,0.5755
"Urinalysis",-14.0766553594283,-15.0469850752416,1151,0.5755
"urinary",-17.9581240207391,-9.55482626167102,1676,0.838
"Urinary",-21.545215774962,-5.51316130748602,876,0.438
"urinary-tract",-18.0798704099232,-7.99811631404929,1676,0.838
"urinating",-20.5636935221287,-17.3868093554388,1618,0.809
"urination",-20.2873193351571,-17.3603913563062,1618,0.809
"urine",-10.4032460325223,-16.1076907658849,128,0.064
"Urine",-9.54604775114997,-15.569690339922,923,0.4615
"urn",10.5624416713407,-22.7136063468561,1565,0.7825
"urogenital",-12.6552599268978,-14.4034265938656,1589,0.7945
"Urol",7.12843271413012,27.4580477425404,959,0.4795
"urologists",10.6299549433719,-6.77305807059813,585,0.2925
"URs",-2.84135994148263,-2.26131243349721,491,0.2455
"URTI",-14.2046483781663,-8.65128317262351,812,0.406
"urticaria",-21.8410502578552,-16.5640529339682,290,0.145
"urticarial",-16.3583365574834,-9.55806149623966,346,0.173
"Uruguay",7.70587901164415,17.9691390927328,294,0.147
"us",-1.43719968846991,5.34160179593524,1650,0.825
"US",13.2848326083884,9.7243328556007,464,0.232
"USA",-5.07624472576485,22.471628281337,76,0.038
"usó",28.5597430215254,-3.46571659344142,100,0.05
"USA300",-10.9291095266494,-12.0981063145047,787,0.3935
"usability",4.49838710700798,-4.15965259228333,1641,0.8205
"usable",0.59390454289148,4.02240558496615,1685,0.8425
"USAF",5.45547835087431,5.9657188541093,247,0.1235
"usage",-3.00131235383421,-3.11572391482282,713,0.3565
"Usage",-2.92463303897446,5.93327204202232,639,0.3195
"USAGE",-0.998500266988914,20.4623404292151,1259,0.6295
"USAID",8.74397903062193,5.25571673517735,671,0.3355
"USAMRIID",0.883289786609543,-12.1599133326571,24,0.012
"usaron",27.6651049805185,-3.10812081297348,100,0.05
"USC",-2.06645688082368,13.6326179445344,720,0.36
"USCG",14.3073992320315,-7.60195971183492,463,0.2315
"USCS",3.72476122934881,7.06554441930441,395,0.1975
"USD",-18.4982693936214,4.3821995398968,1023,0.5115
"USDA",9.05768386509866,6.23733613624209,1010,0.505
"USDA's",9.1007804839756,6.31110432163815,1126,0.563
"USDA-AC",6.97095642012888,7.36836827780204,861,0.4305
"USDA-FSIS",8.89757583821705,6.29096924251943,1010,0.505
"use",-3.832648899565,-6.00375069150442,713,0.3565
"Use",0.418493739149869,8.96391755495644,1628,0.814
"USE",-1.01381612074398,21.6750217455753,424,0.212
"use--United",-6.49834931990956,-1.44858134570648,1316,0.658
"use*",-9.00397994323987,-0.614256518886715,1289,0.6445
"use§",-9.04182442006914,-0.61501128161977,965,0.4825
"used",-2.97110396485742,-6.25809171420212,957,0.4785
"Used",0.0518313316226126,-24.1701465503978,1289,0.6445
"USED",-1.27051443185794,22.2160299464972,1802,0.901
"useful",5.55489112121725,-2.61258460926411,471,0.2355
"usefulness",1.89734239105139,-1.78916041371334,1592,0.796
"USEIR",7.43116830565029,3.79560748503016,390,0.195
"user",-1.16873776653587,-9.9645910068422,1856,0.928
"User",7.64165693373087,3.5870012550866,390,0.195
"user's",-0.816018001412186,-9.62671572885295,1186,0.593
"users",-10.8673986517371,-1.76912863423663,748,0.374
"Users",9.74103250890324,21.2752207132028,1456,0.728
"users'",8.35280062378374,-9.59111393849372,829,0.4145
"uses",3.93400255434332,1.65985316112924,1,5e-04
"Uses",19.1279161520501,-4.30569981423945,259,0.1295
"USFA",4.69694848010794,5.7707377932691,390,0.195
"using",-3.66690557003302,-6.04174674507044,957,0.4785
"Using",-1.51640460891733,10.3048695467285,1371,0.6855
"USIS",2.10455487735529,7.17472286577126,1115,0.5575
"USN",-8.60757705054458,0.958396746328999,70,0.035
"uso",26.743103608034,-1.48072674990102,196,0.098
"USP",13.8145745868508,-6.3188260308748,463,0.2315
"USPHS",9.27801844550751,4.52610757080532,1226,0.613
"USPHS/IDSA",2.19647117687946,10.8320669420755,587,0.2935
"USPS",10.5082956533385,-10.2642596699493,150,0.075
"USPSTF",9.29722690649867,4.1767786059609,1899,0.9495
"USRDS",4.01318688241059,7.75265463829005,395,0.1975
"USS",16.7772268549279,-12.4689318908775,1375,0.6875
"USSR",6.81686310545981,18.1131970722292,1904,0.952
"usual",-2.7832574346461,-1.49035474156713,1856,0.928
"Usual",-4.3510534830927,3.53378612773429,643,0.3215
"usually",-5.62565397713258,-5.54034912464587,957,0.4785
"Usually",-1.23063796011276,-12.8849042884846,555,0.2775
"usuarios",27.8074360020086,-1.1120609675983,443,0.2215
"USVI",-9.82343028128818,7.82058088597358,924,0.462
"Utah",13.7127229404609,16.6616164395017,913,0.4565
"Utah's",7.92131642904012,-1.52367921157663,961,0.4805
"UTD",-13.9152434484822,8.12554836246489,869,0.4345
"utensils",3.50862775005698,-22.8076880303087,404,0.202
"uteri",-16.4114897097892,-16.7042386393586,1799,0.8995
"uterine",-15.7350234573007,-17.1596956214721,1676,0.838
"utero",-7.51103175932954,-6.14035101139489,1679,0.8395
"uterus",-15.7716793279542,-17.3385288975033,1007,0.5035
"utilities",7.1353925016326,-9.61647631706504,1344,0.672
"utility",5.38914809632292,-10.6768070359429,99,0.0495
"Utility",1.40692005130317,-17.9902416390347,639,0.3195
"utilizó",27.4340591330282,-3.15571586433432,1966,0.983
"utilizando",28.6335941910511,-3.50528915832691,100,0.05
"utilizaron",27.4433080121254,-3.02999812983579,196,0.098
"utilization",-3.28288568992122,3.69528991016318,1623,0.8115
"Utilization",3.66319243863702,8.48058784963383,701,0.3505
"utilizations",-12.3441519143739,17.8191816078817,1528,0.764
"utilize",2.92342676662686,-9.28293821124345,1927,0.9635
"utilized",-2.17129266508664,-5.02254411846982,1349,0.6745
"utilizing",13.8901792914833,-7.42304556012667,463,0.2315
"UTIs",-13.3853400457764,-10.3646420106435,94,0.047
"Uttar",3.06735001959533,17.4047497143102,1026,0.513
"UU",23.9959230960029,-2.14365414062804,1037,0.5185
"uudecode",1.79717557216046,-17.0339500157565,1991,0.9955
"UV",-0.0354349624625517,-26.3073028167837,1111,0.5555
"UVA",-4.6774387996857,-8.20882618975926,164,0.082
"UVB",-1.28559396964978,-19.0341698799513,619,0.3095
"uveitis",-15.9901630930098,-9.67659702138181,373,0.1865
"Uveitis",14.5436196324262,7.60983966395603,824,0.412
"UVI",14.9969537157871,-2.79282971307511,18,0.009
"UXO",-16.6589341627227,0.312768559215579,1647,0.8235
"UXO-related",-15.879530144082,3.58689393816628,1929,0.9645
"Uyeki",22.3937719039913,7.88258586368142,1446,0.723
"Uzbekistan",6.67848121078245,18.773359463215,1904,0.952
"v",-8.85748284309849,-8.3729591312802,977,0.4885
"V",18.9934305947014,13.3826726257513,421,0.2105
"V-CJD",-10.5980575704912,-5.29166889203125,36,0.018
"V-RG",-2.32561275024221,-13.2675114493127,1323,0.6615
"V-Z",-7.49883927735585,-8.48763938952033,775,0.3875
"V09",-32.4175238997002,-1.29049816606405,941,0.4705
"V19",-32.4022565717757,-1.18312711747836,941,0.4705
"V3",-5.33353893285901,-11.0950383055885,889,0.4445
"V86",-32.0938883550033,-0.499151644097058,1353,0.6765
"V89",-32.3716092601404,-1.15399002535944,941,0.4705
"V90",-19.0928282167809,1.80089515301731,1934,0.967
"V92",-19.0978183049634,1.80974093586002,1934,0.967
"Va",21.1645197387711,20.0097449357432,1086,0.543
"VA",15.5509890031567,11.8715035602665,1560,0.78
"vía",25.553457949028,-4.71890769082215,1816,0.908
"vías",28.2960726611151,-6.06486750391479,1378,0.689
"vacant",-1.6065465222697,-0.517341708385795,296,0.148
"vacated",1.2522924412375,-11.1499327253196,613,0.3065
"vacation",10.0459634532361,-11.1202114184579,884,0.442
"vacationers",5.53696128497489,-12.0608510620493,1083,0.5415
"vacationing",9.7333998617202,-11.271963890247,884,0.442
"vaccin-",-12.966674713524,-2.77230668695058,308,0.154
"vaccinate",-8.99739518977825,-1.81545460327544,529,0.2645
"Vaccinate",9.15796919179189,-1.10562689140058,77,0.0385
"vaccinated",-13.0055079949858,-2.75380011562107,1567,0.7835
"Vaccinated",-0.480090838188299,12.6617957538237,1500,0.75
"VACCINATED",-0.949774488522498,21.5273516518587,424,0.212
"vaccinating",-9.05211945526133,-1.73861692752771,529,0.2645
"Vaccinating",-0.00769262934482567,12.7558216037778,1500,0.75
"vaccination",-13.5514503524709,-2.83551895352333,308,0.154
"Vaccination",-0.593228880283052,11.0081990482712,1628,0.814
"VACCINATION",-0.966207757110569,21.4195419059214,248,0.124
"vaccination-coverage",-5.72205267328584,4.87840674739768,1813,0.9065
"vaccination-delivery",6.37930103502735,-0.758799507651965,490,0.245
"vaccination*",-14.2653681268274,-1.84234619513241,1813,0.9065
"vaccinations",-13.7031343345758,-2.53997487401037,308,0.154
"Vaccinations",-13.7385286968778,-2.50392097739427,1500,0.75
"vaccinator",7.15667614816126,-7.5810292971618,1361,0.6805
"vaccinators",9.76171212712542,-5.22302383885546,1869,0.9345
"vaccinatum",-16.2394054756355,-12.7892240229114,584,0.292
"vaccine",-14.3914684043889,-3.80625254285643,308,0.154
"Vaccine",2.06720401564723,9.58851194469467,1843,0.9215
"VACCINE",-0.989947818552698,21.4900961828169,424,0.212
"vaccine's",-2.42747478338508,-4.95022117144898,471,0.2355
"vaccine-",-2.36118754242583,-2.79581480583193,1492,0.746
"vaccine--associated",-15.9122221158357,-9.92448347100164,485,0.2425
"vaccine--like",-4.73679825869464,-10.5558650753547,1439,0.7195
"vaccine--related",-4.9911214478008,-0.777955135729883,1439,0.7195
"vaccine-acquired",-12.1977708970876,-4.40645602055222,611,0.3055
"vaccine-associated",-7.13592884348714,8.77827353095604,1821,0.9105
"Vaccine-associated",-7.01342316149804,8.87321644902068,1821,0.9105
"vaccine-delivery",5.69660340936657,-1.39820384519924,490,0.245
"vaccine-derived",-7.86267712542652,9.54927417015644,47,0.0235
"Vaccine-derived",-7.90784387222459,9.52098997504299,661,0.3305
"vaccine-eligible",-9.37155504711445,8.43976799830379,1567,0.7835
"vaccine-induced",-4.35356987635384,-7.7166903173036,57,0.0285
"vaccine-like",-7.84359639266382,9.48132141630397,47,0.0235
"vaccine-preventable",-6.96229114354123,-1.74333062587448,49,0.0245
"Vaccine-preventable",-2.72218524899096,10.8453926067221,1021,0.5105
"Vaccine-Preventable",10.9039306766409,9.8931570395927,685,0.3425
"vaccine-related",-4.61788900584121,-0.80788516990931,47,0.0235
"vaccine-specific",0.402862686072387,-2.95711043536238,786,0.393
"vaccine-type",-14.4472308948641,-6.0676130334798,886,0.443
"vaccine*",-14.378172262416,-4.06553892464865,537,0.2685
"vaccine**",-14.3036867076181,-3.72921985496519,722,0.361
